asset_id,asset_type,asset_name,category,manufacturer,installation_date,warranty_expiry,site_id,building_id,customer_id,industry,city,site_type,site_name
ASSET001097,Elevator,Elevator,Infrastructure,Otis,2019-08-19,2024-08-17,SITE032,SITE032_BLDG01,CUST005,Hospitality,Udaipur,Resort,Udaipur Resort
ASSET001098,Laundry Machine,Laundry Machine,Operations,LG,2019-03-23,2024-03-21,SITE032,SITE032_BLDG02,CUST005,Hospitality,Udaipur,Resort,Udaipur Resort
ASSET001099,Desktop,Reception Computer,IT,Dell,2022-09-20,2027-09-19,SITE032,SITE032_BLDG01,CUST005,Hospitality,Udaipur,Resort,Udaipur Resort
ASSET001100,CCTV,CCTV Camera,Security,Hikvision,2022-10-27,2027-10-26,SITE032,SITE032_BLDG01,CUST005,Hospitality,Udaipur,Resort,Udaipur Resort
ASSET001101,AHU,HVAC Unit,Infrastructure,Daikin,2019-09-01,2024-08-30,SITE032,SITE032_BLDG01,CUST005,Hospitality,Udaipur,Resort,Udaipur Resort
ASSET001102,CCTV,CCTV Camera,Security,Hikvision,2025-07-30,2030-07-29,SITE032,SITE032_BLDG01,CUST005,Hospitality,Udaipur,Resort,Udaipur Resort
ASSET001103,Elevator,Elevator,Infrastructure,Otis,2024-11-25,2029-11-24,SITE032,SITE032_BLDG02,CUST005,Hospitality,Udaipur,Resort,Udaipur Resort
ASSET001104,Elevator,Elevator,Infrastructure,Otis,2023-03-11,2028-03-09,SITE032,SITE032_BLDG02,CUST005,Hospitality,Udaipur,Resort,Udaipur Resort
ASSET001105,Elevator,Elevator,Infrastructure,Otis,2022-10-10,2027-10-09,SITE032,SITE032_BLDG02,CUST005,Hospitality,Udaipur,Resort,Udaipur Resort
ASSET001106,AHU,HVAC Unit,Infrastructure,Daikin,2020-07-12,2025-07-11,SITE032,SITE032_BLDG01,CUST005,Hospitality,Udaipur,Resort,Udaipur Resort
ASSET001107,UPS,UPS,Power,APC,2024-06-18,2029-06-17,SITE032,SITE032_BLDG02,CUST005,Hospitality,Udaipur,Resort,Udaipur Resort
ASSET001108,AHU,HVAC Unit,Infrastructure,Daikin,2021-07-03,2026-07-02,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001109,UPS,UPS,Power,APC,2022-06-10,2027-06-09,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001110,CCTV,CCTV Camera,Security,Hikvision,2020-12-28,2025-12-27,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001111,UPS,UPS,Power,APC,2025-05-13,2030-05-12,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001112,CCTV,CCTV Camera,Security,Hikvision,2025-10-03,2030-10-02,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001113,Laundry Machine,Laundry Machine,Operations,LG,2025-05-05,2030-05-04,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001114,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2020-07-30,2025-07-29,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001115,Elevator,Elevator,Infrastructure,Otis,2021-09-01,2026-08-31,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001116,AHU,HVAC Unit,Infrastructure,Daikin,2020-11-18,2025-11-17,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001117,AHU,HVAC Unit,Infrastructure,Daikin,2024-01-04,2029-01-02,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001118,Oven,Kitchen Oven,Kitchen,Bosch,2021-05-08,2026-05-07,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001119,Elevator,Elevator,Infrastructure,Otis,2022-12-06,2027-12-05,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001120,Elevator,Elevator,Infrastructure,Otis,2019-01-06,2024-01-05,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001121,UPS,UPS,Power,APC,2023-11-30,2028-11-28,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001122,CCTV,CCTV Camera,Security,Hikvision,2023-08-23,2028-08-21,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001123,UPS,UPS,Power,APC,2022-12-09,2027-12-08,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001124,Elevator,Elevator,Infrastructure,Otis,2024-05-17,2029-05-16,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001125,CCTV,CCTV Camera,Security,Hikvision,2024-01-23,2029-01-21,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001126,Desktop,Reception Computer,IT,Dell,2022-04-22,2027-04-21,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001127,AHU,HVAC Unit,Infrastructure,Daikin,2021-12-05,2026-12-04,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001128,Elevator,Elevator,Infrastructure,Otis,2022-11-01,2027-10-31,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001129,UPS,UPS,Power,APC,2020-10-21,2025-10-20,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001130,Elevator,Elevator,Infrastructure,Otis,2022-10-16,2027-10-15,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001131,Desktop,Reception Computer,IT,Dell,2023-11-02,2028-10-31,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001132,UPS,UPS,Power,APC,2020-10-05,2025-10-04,SITE033,SITE033_BLDG01,CUST005,Hospitality,Ooty,Luxury Suites,Ooty Luxury Suites
ASSET001133,AHU,HVAC Unit,Infrastructure,Daikin,2021-04-21,2026-04-20,SITE034,SITE034_BLDG01,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001134,UPS,UPS,Power,APC,2025-03-19,2030-03-18,SITE034,SITE034_BLDG02,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001135,Oven,Kitchen Oven,Kitchen,Bosch,2022-05-03,2027-05-02,SITE034,SITE034_BLDG01,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001136,Elevator,Elevator,Infrastructure,Otis,2019-07-23,2024-07-21,SITE034,SITE034_BLDG02,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001137,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2020-09-21,2025-09-20,SITE034,SITE034_BLDG01,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001138,AHU,HVAC Unit,Infrastructure,Daikin,2019-01-16,2024-01-15,SITE034,SITE034_BLDG02,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001139,Elevator,Elevator,Infrastructure,Otis,2022-04-21,2027-04-20,SITE034,SITE034_BLDG02,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001140,Laundry Machine,Laundry Machine,Operations,LG,2020-02-02,2025-01-31,SITE034,SITE034_BLDG01,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001141,Laundry Machine,Laundry Machine,Operations,LG,2020-11-30,2025-11-29,SITE034,SITE034_BLDG02,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001142,Elevator,Elevator,Infrastructure,Otis,2024-04-23,2029-04-22,SITE034,SITE034_BLDG01,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001143,Oven,Kitchen Oven,Kitchen,Bosch,2023-06-17,2028-06-15,SITE034,SITE034_BLDG02,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001144,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2021-12-21,2026-12-20,SITE034,SITE034_BLDG01,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001145,UPS,UPS,Power,APC,2021-01-27,2026-01-26,SITE034,SITE034_BLDG02,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001146,UPS,UPS,Power,APC,2023-02-22,2028-02-21,SITE034,SITE034_BLDG01,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001147,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-07-02,2024-06-30,SITE034,SITE034_BLDG02,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001148,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2024-03-19,2029-03-18,SITE034,SITE034_BLDG02,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001149,Laundry Machine,Laundry Machine,Operations,LG,2022-01-05,2027-01-04,SITE034,SITE034_BLDG01,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001150,CCTV,CCTV Camera,Security,Hikvision,2020-02-01,2025-01-30,SITE034,SITE034_BLDG01,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001151,AHU,HVAC Unit,Infrastructure,Daikin,2025-01-26,2030-01-25,SITE034,SITE034_BLDG02,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001152,Laundry Machine,Laundry Machine,Operations,LG,2025-03-17,2030-03-16,SITE034,SITE034_BLDG01,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001153,UPS,UPS,Power,APC,2024-11-10,2029-11-09,SITE034,SITE034_BLDG02,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001154,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2025-06-03,2030-06-02,SITE034,SITE034_BLDG01,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001155,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-05-09,2027-05-08,SITE034,SITE034_BLDG01,CUST005,Hospitality,Udaipur,Grand Hotel,Udaipur Grand Hotel
ASSET001156,Desktop,Reception Computer,IT,Dell,2024-08-18,2029-08-17,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001157,Elevator,Elevator,Infrastructure,Otis,2024-01-14,2029-01-12,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001158,CCTV,CCTV Camera,Security,Hikvision,2021-05-17,2026-05-16,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001159,CCTV,CCTV Camera,Security,Hikvision,2019-06-24,2024-06-22,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001160,Elevator,Elevator,Infrastructure,Otis,2023-11-19,2028-11-17,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001161,CCTV,CCTV Camera,Security,Hikvision,2025-09-03,2030-09-02,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001162,AHU,HVAC Unit,Infrastructure,Daikin,2019-10-02,2024-09-30,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001163,UPS,UPS,Power,APC,2025-03-28,2030-03-27,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001164,AHU,HVAC Unit,Infrastructure,Daikin,2022-02-05,2027-02-04,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001165,Desktop,Reception Computer,IT,Dell,2025-12-27,2030-12-26,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001166,Elevator,Elevator,Infrastructure,Otis,2023-08-25,2028-08-23,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001167,CCTV,CCTV Camera,Security,Hikvision,2025-05-09,2030-05-08,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001168,Elevator,Elevator,Infrastructure,Otis,2025-04-23,2030-04-22,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001169,Oven,Kitchen Oven,Kitchen,Bosch,2025-01-02,2030-01-01,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001170,UPS,UPS,Power,APC,2021-12-17,2026-12-16,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001171,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2025-06-01,2030-05-31,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001172,Desktop,Reception Computer,IT,Dell,2020-12-06,2025-12-05,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001173,UPS,UPS,Power,APC,2020-08-12,2025-08-11,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001174,Desktop,Reception Computer,IT,Dell,2023-06-10,2028-06-08,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001175,Laundry Machine,Laundry Machine,Operations,LG,2019-07-21,2024-07-19,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001176,Oven,Kitchen Oven,Kitchen,Bosch,2023-03-06,2028-03-04,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001177,AHU,HVAC Unit,Infrastructure,Daikin,2022-05-26,2027-05-25,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001178,Oven,Kitchen Oven,Kitchen,Bosch,2024-07-06,2029-07-05,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001179,Laundry Machine,Laundry Machine,Operations,LG,2020-07-04,2025-07-03,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001180,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-08-07,2027-08-06,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001181,UPS,UPS,Power,APC,2025-10-13,2030-10-12,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001182,Laundry Machine,Laundry Machine,Operations,LG,2023-12-15,2028-12-13,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001183,UPS,UPS,Power,APC,2024-06-07,2029-06-06,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001184,Desktop,Reception Computer,IT,Dell,2024-10-11,2029-10-10,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001185,Elevator,Elevator,Infrastructure,Otis,2022-06-28,2027-06-27,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001186,CCTV,CCTV Camera,Security,Hikvision,2024-11-17,2029-11-16,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001187,CCTV,CCTV Camera,Security,Hikvision,2021-02-28,2026-02-27,SITE035,SITE035_BLDG01,CUST005,Hospitality,Jaipur,Business Hotel,Jaipur Business Hotel
ASSET001188,Desktop,Reception Computer,IT,Dell,2021-10-18,2026-10-17,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001189,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-07-27,2024-07-25,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001190,Laundry Machine,Laundry Machine,Operations,LG,2022-01-27,2027-01-26,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001191,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2024-08-30,2029-08-29,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001192,Elevator,Elevator,Infrastructure,Otis,2019-05-06,2024-05-04,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001193,AHU,HVAC Unit,Infrastructure,Daikin,2024-06-25,2029-06-24,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001194,CCTV,CCTV Camera,Security,Hikvision,2024-04-27,2029-04-26,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001195,AHU,HVAC Unit,Infrastructure,Daikin,2020-10-31,2025-10-30,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001196,Elevator,Elevator,Infrastructure,Otis,2022-03-13,2027-03-12,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001197,UPS,UPS,Power,APC,2019-07-23,2024-07-21,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001198,Laundry Machine,Laundry Machine,Operations,LG,2021-06-25,2026-06-24,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001199,Laundry Machine,Laundry Machine,Operations,LG,2022-01-07,2027-01-06,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001200,Desktop,Reception Computer,IT,Dell,2019-02-06,2024-02-05,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001201,CCTV,CCTV Camera,Security,Hikvision,2020-12-10,2025-12-09,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001202,Laundry Machine,Laundry Machine,Operations,LG,2021-10-30,2026-10-29,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001203,Oven,Kitchen Oven,Kitchen,Bosch,2023-10-02,2028-09-30,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001204,AHU,HVAC Unit,Infrastructure,Daikin,2024-02-24,2029-02-22,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001205,Laundry Machine,Laundry Machine,Operations,LG,2024-03-26,2029-03-25,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001206,UPS,UPS,Power,APC,2025-07-22,2030-07-21,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001207,Desktop,Reception Computer,IT,Dell,2024-09-26,2029-09-25,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001208,Oven,Kitchen Oven,Kitchen,Bosch,2022-05-07,2027-05-06,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001209,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-09-19,2024-09-17,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001210,Oven,Kitchen Oven,Kitchen,Bosch,2022-08-24,2027-08-23,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001211,Oven,Kitchen Oven,Kitchen,Bosch,2022-05-08,2027-05-07,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001212,CCTV,CCTV Camera,Security,Hikvision,2024-10-19,2029-10-18,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001213,Desktop,Reception Computer,IT,Dell,2025-09-23,2030-09-22,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001214,AHU,HVAC Unit,Infrastructure,Daikin,2020-07-27,2025-07-26,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001215,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-04-25,2027-04-24,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001216,UPS,UPS,Power,APC,2023-07-16,2028-07-14,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001217,Desktop,Reception Computer,IT,Dell,2025-07-16,2030-07-15,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001218,AHU,HVAC Unit,Infrastructure,Daikin,2021-06-29,2026-06-28,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001219,AHU,HVAC Unit,Infrastructure,Daikin,2024-09-08,2029-09-07,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001220,CCTV,CCTV Camera,Security,Hikvision,2025-04-05,2030-04-04,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001221,Oven,Kitchen Oven,Kitchen,Bosch,2020-02-04,2025-02-02,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001222,CCTV,CCTV Camera,Security,Hikvision,2021-11-25,2026-11-24,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001223,AHU,HVAC Unit,Infrastructure,Daikin,2020-01-01,2024-12-30,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001224,AHU,HVAC Unit,Infrastructure,Daikin,2021-07-03,2026-07-02,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001225,UPS,UPS,Power,APC,2022-09-19,2027-09-18,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001226,Oven,Kitchen Oven,Kitchen,Bosch,2025-07-26,2030-07-25,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001227,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2020-04-27,2025-04-26,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001228,Desktop,Reception Computer,IT,Dell,2025-07-18,2030-07-17,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001229,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2021-03-07,2026-03-06,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001230,UPS,UPS,Power,APC,2024-12-10,2029-12-09,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001231,UPS,UPS,Power,APC,2019-08-10,2024-08-08,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001232,CCTV,CCTV Camera,Security,Hikvision,2021-03-31,2026-03-30,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001233,UPS,UPS,Power,APC,2025-05-21,2030-05-20,SITE036,SITE036_BLDG01,CUST005,Hospitality,Hyderabad,Business Hotel,Hyderabad Business Hotel
ASSET001234,AHU,HVAC Unit,Infrastructure,Daikin,2021-01-08,2026-01-07,SITE037,SITE037_BLDG01,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001235,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-09-24,2027-09-23,SITE037,SITE037_BLDG02,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001236,AHU,HVAC Unit,Infrastructure,Daikin,2019-08-26,2024-08-24,SITE037,SITE037_BLDG01,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001237,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-01-25,2027-01-24,SITE037,SITE037_BLDG02,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001238,CCTV,CCTV Camera,Security,Hikvision,2025-06-18,2030-06-17,SITE037,SITE037_BLDG02,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001239,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-12-27,2024-12-25,SITE037,SITE037_BLDG02,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001240,UPS,UPS,Power,APC,2023-10-25,2028-10-23,SITE037,SITE037_BLDG04,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001241,UPS,UPS,Power,APC,2024-05-09,2029-05-08,SITE037,SITE037_BLDG04,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
ASSET001242,Desktop,Reception Computer,IT,Dell,2019-06-04,2024-06-02,SITE037,SITE037_BLDG02,CUST005,Hospitality,Hyderabad,Grand Hotel,Hyderabad Grand Hotel
