event_id,timestamp,asset_id,event_type,severity,message
EVT020840,2025-07-01 15:15:00,ASSET001128,Alarm,Medium,Abnormal power consumption detected in Elevator.
EVT020841,2025-07-01 15:25:00,ASSET001128,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020842,2025-07-01 15:30:00,ASSET001128,Alarm,Medium,Abnormal power consumption detected in Elevator.
EVT020843,2025-07-01 15:40:00,ASSET001128,Alarm,Medium,Abnormal power consumption detected in Elevator.
EVT020844,2025-07-01 15:45:00,ASSET001128,Warning,Medium,Elevator has been shut down.
EVT020845,2025-07-01 16:15:00,ASSET001128,Alarm,Medium,Abnormal power consumption detected in Elevator.
EVT020846,2025-07-01 08:10:00,ASSET001129,Warning,Medium,UPS has been shut down.
EVT020847,2025-07-01 08:20:00,ASSET001129,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020848,2025-07-01 08:55:00,ASSET001129,Warning,Medium,UPS has been shut down.
EVT020849,2025-07-01 09:20:00,ASSET001129,Warning,Medium,UPS has been shut down.
EVT020850,2025-07-01 09:40:00,ASSET001129,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020851,2025-07-01 10:35:00,ASSET001129,Warning,Medium,UPS has been shut down.
EVT020852,2025-07-01 10:40:00,ASSET001129,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020853,2025-07-01 11:25:00,ASSET001129,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020854,2025-07-01 12:20:00,ASSET001129,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020855,2025-07-01 12:50:00,ASSET001129,Warning,Medium,UPS has been shut down.
EVT020856,2025-07-01 13:20:00,ASSET001129,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020857,2025-07-01 13:35:00,ASSET001129,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020858,2025-07-01 14:15:00,ASSET001129,Warning,Medium,UPS has been shut down.
EVT020859,2025-07-01 14:40:00,ASSET001129,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020860,2025-07-01 15:45:00,ASSET001129,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020861,2025-07-01 16:05:00,ASSET001129,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020862,2025-07-01 08:35:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020863,2025-07-01 08:55:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020864,2025-07-01 09:20:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020865,2025-07-01 09:50:00,ASSET001130,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020866,2025-07-01 09:55:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020867,2025-07-01 10:00:00,ASSET001130,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020868,2025-07-01 10:15:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020869,2025-07-01 10:45:00,ASSET001130,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020870,2025-07-01 11:05:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020871,2025-07-01 11:25:00,ASSET001130,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020872,2025-07-01 11:40:00,ASSET001130,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020873,2025-07-01 12:00:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020874,2025-07-01 12:15:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020875,2025-07-01 12:25:00,ASSET001130,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020876,2025-07-01 13:00:00,ASSET001130,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020877,2025-07-01 13:20:00,ASSET001130,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020878,2025-07-01 14:00:00,ASSET001130,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020879,2025-07-01 14:35:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020880,2025-07-01 14:40:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020881,2025-07-01 14:45:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020882,2025-07-01 15:10:00,ASSET001130,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020883,2025-07-01 15:40:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020884,2025-07-01 15:50:00,ASSET001130,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020885,2025-07-01 16:15:00,ASSET001130,Warning,Medium,Elevator has been shut down.
EVT020886,2025-07-01 08:05:00,ASSET001131,Warning,Medium,Reception Computer has been shut down.
EVT020887,2025-07-01 08:10:00,ASSET001131,Warning,Low,Reception Computer is undergoing scheduled maintenance.
EVT020888,2025-07-01 08:20:00,ASSET001131,Warning,Medium,Reception Computer has been shut down.
EVT020889,2025-07-01 08:45:00,ASSET001131,Warning,Low,Reception Computer is undergoing scheduled maintenance.
EVT020890,2025-07-01 08:55:00,ASSET001131,Warning,Low,Reception Computer is undergoing scheduled maintenance.
EVT020891,2025-07-01 09:10:00,ASSET001131,Warning,Medium,Reception Computer has been shut down.
EVT020892,2025-07-01 09:20:00,ASSET001131,Warning,Low,Reception Computer is undergoing scheduled maintenance.
EVT020893,2025-07-01 10:20:00,ASSET001131,Warning,Low,Reception Computer is undergoing scheduled maintenance.
EVT020894,2025-07-01 10:35:00,ASSET001131,Warning,Low,Reception Computer is undergoing scheduled maintenance.
EVT020895,2025-07-01 11:20:00,ASSET001131,Warning,Medium,Reception Computer has been shut down.
EVT020896,2025-07-01 13:15:00,ASSET001131,Alarm,Medium,Abnormal power consumption detected in Reception Computer.
EVT020897,2025-07-01 13:35:00,ASSET001131,Alarm,Medium,Abnormal power consumption detected in Reception Computer.
EVT020898,2025-07-01 14:40:00,ASSET001131,Warning,Low,Reception Computer is undergoing scheduled maintenance.
EVT020899,2025-07-01 14:45:00,ASSET001131,Warning,Medium,Reception Computer has been shut down.
EVT020900,2025-07-01 16:05:00,ASSET001131,Alarm,High,High temperature detected in Reception Computer.
EVT020901,2025-07-01 08:25:00,ASSET001132,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020902,2025-07-01 09:15:00,ASSET001132,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020903,2025-07-01 10:25:00,ASSET001132,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020904,2025-07-01 10:35:00,ASSET001132,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020905,2025-07-01 10:55:00,ASSET001132,Alarm,Medium,Abnormal power consumption detected in UPS.
EVT020906,2025-07-01 11:10:00,ASSET001132,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020907,2025-07-01 11:50:00,ASSET001132,Alarm,Medium,Abnormal power consumption detected in UPS.
EVT020908,2025-07-01 12:20:00,ASSET001132,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020909,2025-07-01 12:55:00,ASSET001132,Fault,High,Excessive vibration detected in UPS.
EVT020910,2025-07-01 13:05:00,ASSET001132,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020911,2025-07-01 13:30:00,ASSET001132,Warning,Medium,UPS has been shut down.
EVT020912,2025-07-01 14:05:00,ASSET001132,Warning,Medium,UPS has been shut down.
EVT020913,2025-07-01 14:15:00,ASSET001132,Warning,Medium,UPS has been shut down.
EVT020914,2025-07-01 14:40:00,ASSET001132,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020915,2025-07-01 15:50:00,ASSET001132,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020916,2025-07-01 16:10:00,ASSET001132,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020917,2025-07-01 08:10:00,ASSET001133,Alarm,Medium,Abnormal power consumption detected in HVAC Unit.
EVT020918,2025-07-01 09:20:00,ASSET001133,Warning,Medium,HVAC Unit has been shut down.
EVT020919,2025-07-01 09:30:00,ASSET001133,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT020920,2025-07-01 09:35:00,ASSET001133,Alarm,Medium,Abnormal power consumption detected in HVAC Unit.
EVT020921,2025-07-01 09:40:00,ASSET001133,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT020922,2025-07-01 09:45:00,ASSET001133,Alarm,Medium,Abnormal power consumption detected in HVAC Unit.
EVT020923,2025-07-01 10:55:00,ASSET001133,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT020924,2025-07-01 11:00:00,ASSET001133,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT020925,2025-07-01 11:15:00,ASSET001133,Warning,Medium,HVAC Unit has been shut down.
EVT020926,2025-07-01 11:20:00,ASSET001133,Alarm,Medium,Abnormal power consumption detected in HVAC Unit.
EVT020927,2025-07-01 11:40:00,ASSET001133,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT020928,2025-07-01 12:35:00,ASSET001133,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT020929,2025-07-01 12:45:00,ASSET001133,Alarm,Medium,Abnormal power consumption detected in HVAC Unit.
EVT020930,2025-07-01 12:55:00,ASSET001133,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT020931,2025-07-01 13:30:00,ASSET001133,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT020932,2025-07-01 14:30:00,ASSET001133,Alarm,Medium,Abnormal power consumption detected in HVAC Unit.
EVT020933,2025-07-01 15:05:00,ASSET001133,Warning,Medium,HVAC Unit has been shut down.
EVT020934,2025-07-01 15:40:00,ASSET001133,Alarm,Medium,Abnormal power consumption detected in HVAC Unit.
EVT020935,2025-07-01 08:40:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020936,2025-07-01 08:45:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020937,2025-07-01 09:15:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020938,2025-07-01 10:00:00,ASSET001134,Alarm,Medium,Abnormal power consumption detected in UPS.
EVT020939,2025-07-01 10:15:00,ASSET001134,Warning,Medium,UPS has been shut down.
EVT020940,2025-07-01 10:25:00,ASSET001134,Warning,Medium,UPS has been shut down.
EVT020941,2025-07-01 10:35:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020942,2025-07-01 10:55:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020943,2025-07-01 11:55:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020944,2025-07-01 12:20:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020945,2025-07-01 12:50:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020946,2025-07-01 13:10:00,ASSET001134,Warning,Medium,UPS has been shut down.
EVT020947,2025-07-01 13:15:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020948,2025-07-01 13:25:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020949,2025-07-01 13:50:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020950,2025-07-01 14:00:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020951,2025-07-01 14:05:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020952,2025-07-01 14:15:00,ASSET001134,Warning,Medium,UPS has been shut down.
EVT020953,2025-07-01 14:35:00,ASSET001134,Alarm,High,High temperature detected in UPS.
EVT020954,2025-07-01 15:00:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020955,2025-07-01 15:30:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020956,2025-07-01 15:45:00,ASSET001134,Warning,Low,UPS is undergoing scheduled maintenance.
EVT020957,2025-07-01 08:00:00,ASSET001135,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT020958,2025-07-01 08:10:00,ASSET001135,Alarm,Medium,Abnormal power consumption detected in Kitchen Oven.
EVT020959,2025-07-01 08:35:00,ASSET001135,Warning,Medium,Kitchen Oven has been shut down.
EVT020960,2025-07-01 09:15:00,ASSET001135,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT020961,2025-07-01 10:05:00,ASSET001135,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT020962,2025-07-01 10:10:00,ASSET001135,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT020963,2025-07-01 10:50:00,ASSET001135,Warning,Medium,Kitchen Oven has been shut down.
EVT020964,2025-07-01 12:05:00,ASSET001135,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT020965,2025-07-01 12:30:00,ASSET001135,Fault,High,Excessive vibration detected in Kitchen Oven.
EVT020966,2025-07-01 12:55:00,ASSET001135,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT020967,2025-07-01 13:00:00,ASSET001135,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT020968,2025-07-01 13:30:00,ASSET001135,Warning,Medium,Kitchen Oven has been shut down.
EVT020969,2025-07-01 13:40:00,ASSET001135,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT020970,2025-07-01 14:20:00,ASSET001135,Warning,Medium,Kitchen Oven has been shut down.
EVT020971,2025-07-01 14:40:00,ASSET001135,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT020972,2025-07-01 14:50:00,ASSET001135,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT020973,2025-07-01 15:05:00,ASSET001135,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT020974,2025-07-01 15:10:00,ASSET001135,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT020975,2025-07-01 15:45:00,ASSET001135,Fault,High,Excessive vibration detected in Kitchen Oven.
EVT020976,2025-07-01 15:50:00,ASSET001135,Warning,Medium,Kitchen Oven has been shut down.
EVT020977,2025-07-01 16:00:00,ASSET001135,Warning,Medium,Kitchen Oven has been shut down.
EVT020978,2025-07-01 09:05:00,ASSET001136,Warning,Medium,Elevator has been shut down.
EVT020979,2025-07-01 09:10:00,ASSET001136,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020980,2025-07-01 09:15:00,ASSET001136,Warning,Medium,Elevator has been shut down.
EVT020981,2025-07-01 10:05:00,ASSET001136,Warning,Medium,Elevator has been shut down.
EVT020982,2025-07-01 10:10:00,ASSET001136,Warning,Medium,Elevator has been shut down.
EVT020983,2025-07-01 10:45:00,ASSET001136,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020984,2025-07-01 12:40:00,ASSET001136,Warning,Medium,Elevator has been shut down.
EVT020985,2025-07-01 14:10:00,ASSET001136,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020986,2025-07-01 14:20:00,ASSET001136,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT020987,2025-07-01 14:30:00,ASSET001136,Warning,Medium,Elevator has been shut down.
EVT020988,2025-07-01 15:25:00,ASSET001136,Warning,Medium,Elevator has been shut down.
EVT020989,2025-07-01 08:05:00,ASSET001137,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT020990,2025-07-01 08:15:00,ASSET001137,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT020991,2025-07-01 08:30:00,ASSET001137,Alarm,High,High temperature detected in Fire Alarm Panel.
EVT020992,2025-07-01 09:20:00,ASSET001137,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT020993,2025-07-01 09:40:00,ASSET001137,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT020994,2025-07-01 09:50:00,ASSET001137,Warning,Medium,Fire Alarm Panel has been shut down.
EVT020995,2025-07-01 10:05:00,ASSET001137,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT020996,2025-07-01 10:20:00,ASSET001137,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT020997,2025-07-01 10:25:00,ASSET001137,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT020998,2025-07-01 10:45:00,ASSET001137,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT020999,2025-07-01 11:30:00,ASSET001137,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021000,2025-07-01 11:45:00,ASSET001137,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021001,2025-07-01 12:20:00,ASSET001137,Fault,High,Excessive vibration detected in Fire Alarm Panel.
EVT021002,2025-07-01 12:35:00,ASSET001137,Warning,Low,Fire Alarm Panel is undergoing scheduled maintenance.
EVT021003,2025-07-01 13:30:00,ASSET001137,Warning,Medium,Fire Alarm Panel has been shut down.
EVT021004,2025-07-01 15:05:00,ASSET001137,Fault,High,Excessive vibration detected in Fire Alarm Panel.
EVT021005,2025-07-01 08:10:00,ASSET001138,Warning,Medium,HVAC Unit has been shut down.
EVT021006,2025-07-01 10:10:00,ASSET001138,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021007,2025-07-01 10:50:00,ASSET001138,Fault,High,Excessive vibration detected in HVAC Unit.
EVT021008,2025-07-01 12:00:00,ASSET001138,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021009,2025-07-01 12:10:00,ASSET001138,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021010,2025-07-01 12:15:00,ASSET001138,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021011,2025-07-01 12:30:00,ASSET001138,Alarm,Medium,Abnormal power consumption detected in HVAC Unit.
EVT021012,2025-07-01 12:45:00,ASSET001138,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021013,2025-07-01 13:00:00,ASSET001138,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021014,2025-07-01 13:05:00,ASSET001138,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021015,2025-07-01 13:50:00,ASSET001138,Warning,Medium,HVAC Unit has been shut down.
EVT021016,2025-07-01 14:10:00,ASSET001138,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021017,2025-07-01 14:15:00,ASSET001138,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021018,2025-07-01 15:10:00,ASSET001138,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021019,2025-07-01 15:35:00,ASSET001138,Fault,High,Excessive vibration detected in HVAC Unit.
EVT021020,2025-07-01 16:05:00,ASSET001138,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT021021,2025-07-01 08:35:00,ASSET001139,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021022,2025-07-01 08:40:00,ASSET001139,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021023,2025-07-01 09:05:00,ASSET001139,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021024,2025-07-01 09:20:00,ASSET001139,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021025,2025-07-01 09:35:00,ASSET001139,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021026,2025-07-01 10:05:00,ASSET001139,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021027,2025-07-01 11:55:00,ASSET001139,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021028,2025-07-01 13:35:00,ASSET001139,Warning,Medium,Elevator has been shut down.
EVT021029,2025-07-01 13:40:00,ASSET001139,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021030,2025-07-01 14:05:00,ASSET001139,Alarm,Medium,Abnormal power consumption detected in Elevator.
EVT021031,2025-07-01 14:15:00,ASSET001139,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021032,2025-07-01 14:30:00,ASSET001139,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021033,2025-07-01 15:00:00,ASSET001139,Warning,Medium,Elevator has been shut down.
EVT021034,2025-07-01 15:15:00,ASSET001139,Alarm,Medium,Abnormal power consumption detected in Elevator.
EVT021035,2025-07-01 15:55:00,ASSET001139,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021036,2025-07-01 08:20:00,ASSET001140,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021037,2025-07-01 09:55:00,ASSET001140,Warning,Medium,Laundry Machine has been shut down.
EVT021038,2025-07-01 10:00:00,ASSET001140,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021039,2025-07-01 10:15:00,ASSET001140,Warning,Medium,Laundry Machine has been shut down.
EVT021040,2025-07-01 11:25:00,ASSET001140,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021041,2025-07-01 11:30:00,ASSET001140,Warning,Medium,Laundry Machine has been shut down.
EVT021042,2025-07-01 11:35:00,ASSET001140,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021043,2025-07-01 12:15:00,ASSET001140,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021044,2025-07-01 12:40:00,ASSET001140,Warning,Medium,Laundry Machine has been shut down.
EVT021045,2025-07-01 13:00:00,ASSET001140,Warning,Medium,Laundry Machine has been shut down.
EVT021046,2025-07-01 13:10:00,ASSET001140,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021047,2025-07-01 13:40:00,ASSET001140,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021048,2025-07-01 14:40:00,ASSET001140,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021049,2025-07-01 14:45:00,ASSET001140,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021050,2025-07-01 14:55:00,ASSET001140,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021051,2025-07-01 15:05:00,ASSET001140,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021052,2025-07-01 16:10:00,ASSET001140,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021053,2025-07-01 08:00:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021054,2025-07-01 08:20:00,ASSET001141,Warning,Medium,Laundry Machine has been shut down.
EVT021055,2025-07-01 08:25:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021056,2025-07-01 08:35:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021057,2025-07-01 08:40:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021058,2025-07-01 08:50:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021059,2025-07-01 08:55:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021060,2025-07-01 09:05:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021061,2025-07-01 09:30:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021062,2025-07-01 09:50:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021063,2025-07-01 10:00:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021064,2025-07-01 10:10:00,ASSET001141,Fault,High,Excessive vibration detected in Laundry Machine.
EVT021065,2025-07-01 11:00:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021066,2025-07-01 11:05:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021067,2025-07-01 11:15:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021068,2025-07-01 11:20:00,ASSET001141,Warning,Medium,Laundry Machine has been shut down.
EVT021069,2025-07-01 11:55:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021070,2025-07-01 12:10:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021071,2025-07-01 12:15:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021072,2025-07-01 12:30:00,ASSET001141,Warning,Medium,Laundry Machine has been shut down.
EVT021073,2025-07-01 12:35:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021074,2025-07-01 13:00:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021075,2025-07-01 13:05:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021076,2025-07-01 13:10:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021077,2025-07-01 13:20:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021078,2025-07-01 13:40:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021079,2025-07-01 13:55:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021080,2025-07-01 14:00:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021081,2025-07-01 14:05:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021082,2025-07-01 14:10:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021083,2025-07-01 14:25:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021084,2025-07-01 14:30:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021085,2025-07-01 14:35:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021086,2025-07-01 14:50:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021087,2025-07-01 15:00:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021088,2025-07-01 15:20:00,ASSET001141,Alarm,Medium,Abnormal power consumption detected in Laundry Machine.
EVT021089,2025-07-01 15:35:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021090,2025-07-01 15:45:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021091,2025-07-01 16:15:00,ASSET001141,Warning,Low,Laundry Machine is undergoing scheduled maintenance.
EVT021092,2025-07-01 08:15:00,ASSET001142,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021093,2025-07-01 08:35:00,ASSET001142,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021094,2025-07-01 10:00:00,ASSET001142,Warning,Medium,Elevator has been shut down.
EVT021095,2025-07-01 11:40:00,ASSET001142,Warning,Medium,Elevator has been shut down.
EVT021096,2025-07-01 11:45:00,ASSET001142,Warning,Medium,Elevator has been shut down.
EVT021097,2025-07-01 12:05:00,ASSET001142,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021098,2025-07-01 12:15:00,ASSET001142,Warning,Medium,Elevator has been shut down.
EVT021099,2025-07-01 12:20:00,ASSET001142,Warning,Medium,Elevator has been shut down.
EVT021100,2025-07-01 12:35:00,ASSET001142,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021101,2025-07-01 14:40:00,ASSET001142,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021102,2025-07-01 15:00:00,ASSET001142,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021103,2025-07-01 16:00:00,ASSET001142,Warning,Low,Elevator is undergoing scheduled maintenance.
EVT021104,2025-07-01 08:35:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021105,2025-07-01 09:25:00,ASSET001143,Alarm,High,High temperature detected in Kitchen Oven.
EVT021106,2025-07-01 09:50:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021107,2025-07-01 10:50:00,ASSET001143,Warning,Low,Kitchen Oven is undergoing scheduled maintenance.
EVT021108,2025-07-01 11:05:00,ASSET001143,Fault,High,Excessive vibration detected in Kitchen Oven.
